name,price,discount,url,img
Google Pixel 7a Teléfono Celular Color Carbon,"$11,452",N/A,https://www.mercadolibre.com.mx/google-pixel-7a-telefono-celular-color-carbon/p/MLM24612116#polycard_client=search-nordic&searchVariation=MLM24612116&wid=MLM2062078403&position=13&search_layout=stack&type=product&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Dual SIM 256 GB obsidiana 8 GB RAM,"$10,199",N/A,https://www.mercadolibre.com.mx/google-pixel-7-dual-sim-256-gb-obsidiana-8-gb-ram/p/MLM21207609#polycard_client=search-nordic&searchVariation=MLM21207609&wid=MLM3570627630&position=14&search_layout=stack&type=product&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro Obsidian De 512 Gb,"$10,744",N/A,https://articulo.mercadolibre.com.mx/MLM-3537471572-google-pixel-7-pro-obsidian-de-512-gb-_JM_NoIndex_True?searchVariation=186773043261#polycard_client=search-nordic&searchVariation=186773043261&position=18&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6A 128 GB tiza 6 GB RAM,"$7,999",N/A,https://www.mercadolibre.com.mx/google-pixel-6a-128-gb-tiza-6-gb-ram/p/MLM19582755#polycard_client=search-nordic&searchVariation=MLM19582755&wid=MLM1748714680&position=15&search_layout=stack&type=product&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Dual Sim 256 Gb Obsidiana 8 Gb Ram,"$10,999",N/A,https://articulo.mercadolibre.com.mx/MLM-2218407165-google-pixel-7-dual-sim-256-gb-obsidiana-8-gb-ram-_JM_NoIndex_True?searchVariation=186683023273#polycard_client=search-nordic&searchVariation=186683023273&position=19&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 256 GB sorta seafoam 8 GB RAM,"$7,472",N/A,https://www.mercadolibre.com.mx/google-pixel-6-256-gb-sorta-seafoam-8-gb-ram/p/MLM18733599#polycard_client=search-nordic&searchVariation=MLM18733599&wid=MLM2237588495&position=16&search_layout=stack&type=product&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6a - Color Carbón - 128gb 6 Ram Liberado,"$3,899",N/A,https://articulo.mercadolibre.com.mx/MLM-2146566033-google-pixel-6a-color-carbon-128gb-6-ram-liberado-_JM_NoIndex_True?searchVariation=184979054963#polycard_client=search-nordic&searchVariation=184979054963&position=20&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6a Color Carbón 128gb 6 Ram Liberado Caja Y Accesorioo,"$3,899",N/A,https://articulo.mercadolibre.com.mx/MLM-2191210851-google-pixel-6a-color-carbon-128gb-6-ram-liberado-caja-y-accesorioo-_JM_NoIndex_True?searchVariation=182306150354#polycard_client=search-nordic&searchVariation=182306150354&position=21&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128 Gb Verde Original Desbloqueado Excelente,"$6,699",N/A,https://articulo.mercadolibre.com.mx/MLM-2226340935-google-pixel-7-128-gb-verde-original-desbloqueado-excelente-_JM_NoIndex_True?searchVariation=182807889344#polycard_client=search-nordic&searchVariation=182807889344&position=22&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7a 128 Gb Carbon 6 Gb Ram Grado A,"$5,999",N/A,https://articulo.mercadolibre.com.mx/MLM-2079409877-google-pixel-7a-128-gb-carbon-6-gb-ram-grado-a-_JM_NoIndex_True?searchVariation=183113921609#polycard_client=search-nordic&searchVariation=183113921609&position=23&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 256 GB verde liquen 12 GB RAM - Bueno (Reacondicionado),"$7,97720% OFF",20% OFF,https://www.mercadolibre.com.mx/google-pixel-7-pro-256-gb-verde-liquen-12-gb-ram-bueno-reacondicionado/p/MLM2000069387#polycard_client=search-nordic&searchVariation=MLM2000069387&wid=MLM3508687840&position=1&search_layout=stack&type=product&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 Pro 128 Gb Negro Stormy  12 Gb Ram Grado A,"$5,099",N/A,https://articulo.mercadolibre.com.mx/MLM-2178120445-google-pixel-6-pro-128-gb-negro-stormy-12-gb-ram-grado-a-_JM_NoIndex_True?searchVariation=182131558246#polycard_client=search-nordic&searchVariation=182131558246&position=24&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados ,"$6,079",N/A,https://articulo.mercadolibre.com.mx/MLM-2680161836-google-pixel-7-128gb-originales-liberados-_JM_NoIndex_True?searchVariation=182097087931#polycard_client=search-nordic&searchVariation=182097087931&position=25&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6a - Charcoal - 128gb 6 Ram Liberado,"$3,999",N/A,https://articulo.mercadolibre.com.mx/MLM-3402743476-google-pixel-6a-charcoal-128gb-6-ram-liberado-_JM_NoIndex_True?searchVariation=181867105312#polycard_client=search-nordic&searchVariation=181867105312&position=26&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 Pro Stormy Black 128gb 6 Ram Liberado Caja Y Accesorios,"$5,099",N/A,https://articulo.mercadolibre.com.mx/MLM-3393284042-google-pixel-6-pro-stormy-black-128gb-6-ram-liberado-caja-y-accesorios-_JM_NoIndex_True?searchVariation=185234856489#polycard_client=search-nordic&searchVariation=185234856489&position=27&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados A Msi,"$6,279",N/A,https://articulo.mercadolibre.com.mx/MLM-2680161768-google-pixel-7-128gb-originales-liberados-a-msi-_JM_NoIndex_True?searchVariation=182097165685#polycard_client=search-nordic&searchVariation=182097165685&position=28&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128gb Originales Liberados,"$7,159",N/A,https://articulo.mercadolibre.com.mx/MLM-2021898303-google-pixel-7-pro-128gb-originales-liberados-_JM_NoIndex_True?searchVariation=181769511831#polycard_client=search-nordic&searchVariation=181769511831&position=29&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128gb Originales Liberados,"$7,879",N/A,https://articulo.mercadolibre.com.mx/MLM-2228511875-google-pixel-7-pro-128gb-originales-liberados-_JM_NoIndex_True?searchVariation=182819789752#polycard_client=search-nordic&searchVariation=182819789752&position=30&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6a 128 Gb Carbón 6 Gb Ram,"$7,299",N/A,https://articulo.mercadolibre.com.mx/MLM-3348569210-google-pixel-6a-128-gb-carbon-6-gb-ram-_JM_NoIndex_True?searchVariation=184690429081#polycard_client=search-nordic&searchVariation=184690429081&position=31&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128gb Originales Liberados A Msi,"$7,359",N/A,https://articulo.mercadolibre.com.mx/MLM-2021858237-google-pixel-7-pro-128gb-originales-liberados-a-msi-_JM_NoIndex_True?searchVariation=182038757577#polycard_client=search-nordic&searchVariation=182038757577&position=32&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados Blanco,"$6,980",N/A,https://articulo.mercadolibre.com.mx/MLM-3540612776-google-pixel-7-128gb-originales-liberados-blanco-_JM_NoIndex_True?searchVariation=186793163175#polycard_client=search-nordic&searchVariation=186793163175&position=33&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 5g Liberado 8gb Ram 128 Gb Rom Tensor G2 Pantalla Fhd+ 6.3  Gorilla Glass Victus Camara 50mpx Video 4k Ip68 Altavoz Dual,"$8,790",N/A,https://articulo.mercadolibre.com.mx/MLM-2204990467-google-pixel-7-5g-liberado-8gb-ram-128-gb-rom-tensor-g2-pantalla-fhd-63-gorilla-glass-victus-camara-50mpx-video-4k-ip68-altavoz-dual-_JM_NoIndex_True?searchVariation=182522608036#polycard_client=search-nordic&searchVariation=182522608036&position=34&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados Blanco,"$6,8205% OFF",5% OFF,https://articulo.mercadolibre.com.mx/MLM-3540664600-google-pixel-7-128gb-originales-liberados-blanco-_JM_NoIndex_True?searchVariation=186793176893#polycard_client=search-nordic&searchVariation=186793176893&position=35&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Obsidian 128 Gb Rom 8 Gb Ram Esim (ver Descripción),"$3,999",N/A,https://articulo.mercadolibre.com.mx/MLM-3445449676-google-pixel-7-obsidian-128-gb-rom-8-gb-ram-esim-ver-descripcion-_JM_NoIndex_True?searchVariation=182115524596#polycard_client=search-nordic&searchVariation=182115524596&position=36&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 128 Gb Negro ,"$5,499",N/A,https://articulo.mercadolibre.com.mx/MLM-2049451745-google-pixel-6-128-gb-negro-_JM_NoIndex_True?searchVariation=180285579664#polycard_client=search-nordic&searchVariation=180285579664&position=37&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Obsidian 128 Gb Rom 8 Gb Ram (ver Descripción),"$4,299",N/A,https://articulo.mercadolibre.com.mx/MLM-2176453347-google-pixel-7-obsidian-128-gb-rom-8-gb-ram-ver-descripcion-_JM_NoIndex_True?searchVariation=185908637861#polycard_client=search-nordic&searchVariation=185908637861&position=38&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Color Negro,"$8,999",N/A,https://articulo.mercadolibre.com.mx/MLM-2243348129-google-pixel-7-128gb-color-negro-_JM_NoIndex_True?searchVariation=182970889736#polycard_client=search-nordic&searchVariation=182970889736&position=39&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128gb Negro Originales Liberados De Exhibición A Msi,"$7,360",N/A,https://articulo.mercadolibre.com.mx/MLM-3577597686-google-pixel-7-pro-128gb-negro-originales-liberados-de-exhibicion-a-msi-_JM_NoIndex_True?searchVariation=187068376361#polycard_client=search-nordic&searchVariation=187068376361&position=40&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro Blanco - Liberado (dualsim) 128/12 Gb - Como Nuevo,"$6,899",N/A,https://articulo.mercadolibre.com.mx/MLM-2247174557-google-pixel-7-pro-blanco-liberado-dualsim-12812-gb-como-nuevo-_JM_NoIndex_True?searchVariation=187069825307#polycard_client=search-nordic&searchVariation=187069825307&position=41&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7a 128 Gb Carbón 8 Gb Ram,"$4,500",N/A,https://articulo.mercadolibre.com.mx/MLM-3543497038-google-pixel-7a-128-gb-carbon-8-gb-ram-_JM_NoIndex_True?searchVariation=182814652218#polycard_client=search-nordic&searchVariation=182814652218&position=42&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro 128 Gb Con Caja,"$7,749",N/A,https://articulo.mercadolibre.com.mx/MLM-2248370249-google-pixel-7-pro-128-gb-con-caja-_JM_NoIndex_True?searchVariation=187083801771#polycard_client=search-nordic&searchVariation=187083801771&position=43&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Dual Sim 128 Gb 8 Gb Ram,"$7,200",N/A,https://articulo.mercadolibre.com.mx/MLM-3472620652-google-pixel-7-dual-sim-128-gb-8-gb-ram-_JM_NoIndex_True?searchVariation=186136934235#polycard_client=search-nordic&searchVariation=186136934235&position=44&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 6 128 Gb Stormy Black - Pantalla No Enciende,"$2,700",N/A,https://articulo.mercadolibre.com.mx/MLM-2993794732-google-pixel-6-128-gb-stormy-black-pantalla-no-enciende-_JM_NoIndex_True?searchVariation=182361360269#polycard_client=search-nordic&searchVariation=182361360269&position=45&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Color Negro,"$6,500",N/A,https://articulo.mercadolibre.com.mx/MLM-3570032874-google-pixel-7-128gb-color-negro-_JM_NoIndex_True?searchVariation=186990033023#polycard_client=search-nordic&searchVariation=186990033023&position=46&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Celular Smartphone Telefono Google Pixel 7 256 Gb Obsidiana 8 Gb Ram,"$8,499",N/A,https://articulo.mercadolibre.com.mx/MLM-3492993480-celular-smartphone-telefono-google-pixel-7-256-gb-obsidiana-8-gb-ram-_JM_NoIndex_True?searchVariation=186341261395#polycard_client=search-nordic&searchVariation=186341261395&position=47&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 128gb Originales Liberados De Exhibición A Msi,"$6,280",N/A,https://articulo.mercadolibre.com.mx/MLM-3342029744-google-pixel-7-128gb-originales-liberados-de-exhibicion-a-msi-_JM_NoIndex_True?searchVariation=181533591224#polycard_client=search-nordic&searchVariation=181533591224&position=48&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 5g 8gb 256gb Obsidian Desbloqueado,"$4,900",N/A,https://articulo.mercadolibre.com.mx/MLM-3579776008-google-pixel-7-5g-8gb-256gb-obsidian-desbloqueado-_JM_NoIndex_True?searchVariation=187084831337#polycard_client=search-nordic&searchVariation=187084831337&position=49&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Google Pixel 7 Pro,"$6,350",N/A,https://articulo.mercadolibre.com.mx/MLM-2207531223-google-pixel-7-pro-_JM_NoIndex_True?searchVariation=182558099812#polycard_client=search-nordic&searchVariation=182558099812&position=50&search_layout=stack&type=item&tracking_id=e417c459-cdc8-4c78-99ad-67035be333f2,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
